Year,State,Demographic,Comparing (Focus group),Cigarette Use Prevalence % (Focus group),To (Reference group),Cigarette Use Prevalence % (Reference group),Disparity Value,Mean Disparity Value (Focus Group),region
2014,Nevada,Race and Ethnicity,Non-Hispanic White,17.2,Non-Hispanic AIAN,34.8,0.5,NA,West
2014,Nevada,Race and Ethnicity,Non-Hispanic White,17.2,Non-Hispanic Asian,NA,NA,NA,West
2014,Nevada,Race and Ethnicity,Non-Hispanic White,17.2,Non-Hispanic Black,24.6,0.7,NA,West
2014,New Hampshire,Race and Ethnicity,Hispanic,NA,Non-Hispanic AIAN,NA,NA,NA,Northeast
2014,New Hampshire,Race and Ethnicity,Hispanic,NA,Non-Hispanic Asian,NA,NA,NA,Northeast
2014,New Hampshire,Race and Ethnicity,Hispanic,NA,Non-Hispanic Black,NA,NA,NA,Northeast
2014,New Hampshire,Race and Ethnicity,Hispanic,NA,Non-Hispanic White,17.3,NA,NA,Northeast
2014,New Hampshire,Race and Ethnicity,Non-Hispanic AIAN,NA,Hispanic,NA,NA,NA,Northeast
2014,New Hampshire,Race and Ethnicity,Non-Hispanic AIAN,NA,Non-Hispanic Asian,NA,NA,NA,Northeast
2014,New Hampshire,Race and Ethnicity,Non-Hispanic AIAN,NA,Non-Hispanic Black,NA,NA,NA,Northeast
2014,New Hampshire,Race and Ethnicity,Non-Hispanic AIAN,NA,Non-Hispanic White,17.3,NA,NA,Northeast
2014,New Hampshire,Race and Ethnicity,Non-Hispanic Asian,NA,Hispanic,NA,NA,NA,Northeast
2014,New Hampshire,Race and Ethnicity,Non-Hispanic Asian,NA,Non-Hispanic AIAN,NA,NA,NA,Northeast
2014,New Hampshire,Race and Ethnicity,Non-Hispanic Asian,NA,Non-Hispanic Black,NA,NA,NA,Northeast
2014,New Hampshire,Race and Ethnicity,Non-Hispanic Asian,NA,Non-Hispanic White,17.3,NA,NA,Northeast
2014,New Hampshire,Race and Ethnicity,Non-Hispanic Black,NA,Hispanic,NA,NA,NA,Northeast
2014,New Hampshire,Race and Ethnicity,Non-Hispanic Black,NA,Non-Hispanic AIAN,NA,NA,NA,Northeast
2014,New Hampshire,Race and Ethnicity,Non-Hispanic Black,NA,Non-Hispanic Asian,NA,NA,NA,Northeast
2014,New Hampshire,Race and Ethnicity,Non-Hispanic Black,NA,Non-Hispanic White,17.3,NA,NA,Northeast
2014,New Hampshire,Race and Ethnicity,Non-Hispanic White,17.3,Hispanic,NA,NA,NA,Northeast
2014,New Hampshire,Race and Ethnicity,Non-Hispanic White,17.3,Non-Hispanic AIAN,NA,NA,NA,Northeast
2014,New Hampshire,Race and Ethnicity,Non-Hispanic White,17.3,Non-Hispanic Asian,NA,NA,NA,Northeast
2014,New Hampshire,Race and Ethnicity,Non-Hispanic White,17.3,Non-Hispanic Black,NA,NA,NA,Northeast
2014,New Jersey,Race and Ethnicity,Hispanic,14.2,Non-Hispanic AIAN,NA,NA,NA,Northeast
2014,New Jersey,Race and Ethnicity,Hispanic,14.2,Non-Hispanic Asian,8,1.8,NA,Northeast
2014,New Jersey,Race and Ethnicity,Hispanic,14.2,Non-Hispanic Black,18,0.8,NA,Northeast
2014,New Jersey,Race and Ethnicity,Hispanic,14.2,Non-Hispanic White,15.9,0.9,NA,Northeast
2014,New Jersey,Race and Ethnicity,Non-Hispanic AIAN,NA,Hispanic,14.2,NA,NA,Northeast
2014,New Jersey,Race and Ethnicity,Non-Hispanic AIAN,NA,Non-Hispanic Asian,8,NA,NA,Northeast
2014,New Jersey,Race and Ethnicity,Non-Hispanic AIAN,NA,Non-Hispanic Black,18,NA,NA,Northeast
2014,New Jersey,Race and Ethnicity,Non-Hispanic AIAN,NA,Non-Hispanic White,15.9,NA,NA,Northeast
2014,New Jersey,Race and Ethnicity,Non-Hispanic Asian,8,Hispanic,14.2,0.6,NA,Northeast
2014,New Jersey,Race and Ethnicity,Non-Hispanic Asian,8,Non-Hispanic AIAN,NA,NA,NA,Northeast
2014,New Jersey,Race and Ethnicity,Non-Hispanic Asian,8,Non-Hispanic Black,18,0.4,NA,Northeast
2014,New Jersey,Race and Ethnicity,Non-Hispanic Asian,8,Non-Hispanic White,15.9,0.5,NA,Northeast
2014,New Jersey,Race and Ethnicity,Non-Hispanic Black,18,Hispanic,14.2,1.3,NA,Northeast
2014,New Jersey,Race and Ethnicity,Non-Hispanic Black,18,Non-Hispanic AIAN,NA,NA,NA,Northeast
2014,New Jersey,Race and Ethnicity,Non-Hispanic Black,18,Non-Hispanic Asian,8,2.3,NA,Northeast
2014,New Jersey,Race and Ethnicity,Non-Hispanic Black,18,Non-Hispanic White,15.9,1.1,NA,Northeast
2014,New Jersey,Race and Ethnicity,Non-Hispanic White,15.9,Hispanic,14.2,1.1,NA,Northeast
2014,New Jersey,Race and Ethnicity,Non-Hispanic White,15.9,Non-Hispanic AIAN,NA,NA,NA,Northeast
2014,New Jersey,Race and Ethnicity,Non-Hispanic White,15.9,Non-Hispanic Asian,8,2,NA,Northeast
2014,New Jersey,Race and Ethnicity,Non-Hispanic White,15.9,Non-Hispanic Black,18,0.9,NA,Northeast
2014,New Mexico,Race and Ethnicity,Hispanic,20,Non-Hispanic AIAN,11.8,1.7,NA,West
2014,New Mexico,Race and Ethnicity,Hispanic,20,Non-Hispanic Asian,NA,NA,NA,West
2014,New Mexico,Race and Ethnicity,Hispanic,20,Non-Hispanic Black,31.4,0.6,NA,West
2014,New Mexico,Race and Ethnicity,Hispanic,20,Non-Hispanic White,19.2,1,NA,West
2014,New Mexico,Race and Ethnicity,Non-Hispanic AIAN,11.8,Hispanic,20,0.6,NA,West
2014,New Mexico,Race and Ethnicity,Non-Hispanic AIAN,11.8,Non-Hispanic Asian,NA,NA,NA,West
2014,New Mexico,Race and Ethnicity,Non-Hispanic AIAN,11.8,Non-Hispanic Black,31.4,0.4,NA,West
2014,New Mexico,Race and Ethnicity,Non-Hispanic AIAN,11.8,Non-Hispanic White,19.2,0.6,NA,West
2014,New Mexico,Race and Ethnicity,Non-Hispanic Asian,NA,Hispanic,20,NA,NA,West
2014,New Mexico,Race and Ethnicity,Non-Hispanic Asian,NA,Non-Hispanic AIAN,11.8,NA,NA,West
2014,New Mexico,Race and Ethnicity,Non-Hispanic Asian,NA,Non-Hispanic Black,31.4,NA,NA,West
2014,New Mexico,Race and Ethnicity,Non-Hispanic Asian,NA,Non-Hispanic White,19.2,NA,NA,West
2014,New Mexico,Race and Ethnicity,Non-Hispanic Black,31.4,Hispanic,20,1.6,NA,West
2014,New Mexico,Race and Ethnicity,Non-Hispanic Black,31.4,Non-Hispanic AIAN,11.8,2.7,NA,West
2014,New Mexico,Race and Ethnicity,Non-Hispanic Black,31.4,Non-Hispanic Asian,NA,NA,NA,West
2014,New Mexico,Race and Ethnicity,Non-Hispanic Black,31.4,Non-Hispanic White,19.2,1.6,NA,West
2014,New Mexico,Race and Ethnicity,Non-Hispanic White,19.2,Hispanic,20,1,NA,West
2014,New Mexico,Race and Ethnicity,Non-Hispanic White,19.2,Non-Hispanic AIAN,11.8,1.6,NA,West
2014,New Mexico,Race and Ethnicity,Non-Hispanic White,19.2,Non-Hispanic Asian,NA,NA,NA,West
2014,New Mexico,Race and Ethnicity,Non-Hispanic White,19.2,Non-Hispanic Black,31.4,0.6,NA,West
2014,New York,Race and Ethnicity,Hispanic,14.1,Non-Hispanic AIAN,NA,NA,NA,Northeast
2014,New York,Race and Ethnicity,Hispanic,14.1,Non-Hispanic Asian,6.2,2.3,NA,Northeast
2014,New York,Race and Ethnicity,Hispanic,14.1,Non-Hispanic Black,16.1,0.9,NA,Northeast
2014,New York,Race and Ethnicity,Hispanic,14.1,Non-Hispanic White,15,0.9,NA,Northeast
2014,New York,Race and Ethnicity,Non-Hispanic AIAN,NA,Hispanic,14.1,NA,NA,Northeast
2014,New York,Race and Ethnicity,Non-Hispanic AIAN,NA,Non-Hispanic Asian,6.2,NA,NA,Northeast
2014,New York,Race and Ethnicity,Non-Hispanic AIAN,NA,Non-Hispanic Black,16.1,NA,NA,Northeast
2014,New York,Race and Ethnicity,Non-Hispanic AIAN,NA,Non-Hispanic White,15,NA,NA,Northeast
2014,New York,Race and Ethnicity,Non-Hispanic Asian,6.2,Hispanic,14.1,0.4,NA,Northeast
2014,New York,Race and Ethnicity,Non-Hispanic Asian,6.2,Non-Hispanic AIAN,NA,NA,NA,Northeast
2014,New York,Race and Ethnicity,Non-Hispanic Asian,6.2,Non-Hispanic Black,16.1,0.4,NA,Northeast
2014,New York,Race and Ethnicity,Non-Hispanic Asian,6.2,Non-Hispanic White,15,0.4,NA,Northeast
2014,New York,Race and Ethnicity,Non-Hispanic Black,16.1,Hispanic,14.1,1.1,NA,Northeast
2014,New York,Race and Ethnicity,Non-Hispanic Black,16.1,Non-Hispanic AIAN,NA,NA,NA,Northeast
2014,New York,Race and Ethnicity,Non-Hispanic Black,16.1,Non-Hispanic Asian,6.2,2.6,NA,Northeast
2014,New York,Race and Ethnicity,Non-Hispanic Black,16.1,Non-Hispanic White,15,1.1,NA,Northeast
2014,New York,Race and Ethnicity,Non-Hispanic White,15,Hispanic,14.1,1.1,NA,Northeast
2014,New York,Race and Ethnicity,Non-Hispanic White,15,Non-Hispanic AIAN,NA,NA,NA,Northeast
2014,New York,Race and Ethnicity,Non-Hispanic White,15,Non-Hispanic Asian,6.2,2.4,NA,Northeast
2014,New York,Race and Ethnicity,Non-Hispanic White,15,Non-Hispanic Black,16.1,0.9,NA,Northeast
2014,North Carolina,Race and Ethnicity,Hispanic,11.7,Non-Hispanic AIAN,23.8,0.5,NA,South
2014,North Carolina,Race and Ethnicity,Hispanic,11.7,Non-Hispanic Asian,NA,NA,NA,South
2014,North Carolina,Race and Ethnicity,Hispanic,11.7,Non-Hispanic Black,20.6,0.6,NA,South
2014,North Carolina,Race and Ethnicity,Hispanic,11.7,Non-Hispanic White,19.4,0.6,NA,South
2014,North Carolina,Race and Ethnicity,Non-Hispanic AIAN,23.8,Hispanic,11.7,2,NA,South
2014,North Carolina,Race and Ethnicity,Non-Hispanic AIAN,23.8,Non-Hispanic Asian,NA,NA,NA,South
2014,North Carolina,Race and Ethnicity,Non-Hispanic AIAN,23.8,Non-Hispanic Black,20.6,1.2,NA,South
2014,North Carolina,Race and Ethnicity,Non-Hispanic AIAN,23.8,Non-Hispanic White,19.4,1.2,NA,South
2014,North Carolina,Race and Ethnicity,Non-Hispanic Asian,NA,Hispanic,11.7,NA,NA,South
2014,North Carolina,Race and Ethnicity,Non-Hispanic Asian,NA,Non-Hispanic AIAN,23.8,NA,NA,South
2014,North Carolina,Race and Ethnicity,Non-Hispanic Asian,NA,Non-Hispanic Black,20.6,NA,NA,South
2014,North Carolina,Race and Ethnicity,Non-Hispanic Asian,NA,Non-Hispanic White,19.4,NA,NA,South
2014,North Carolina,Race and Ethnicity,Non-Hispanic Black,20.6,Hispanic,11.7,1.8,NA,South
2014,North Carolina,Race and Ethnicity,Non-Hispanic Black,20.6,Non-Hispanic AIAN,23.8,0.9,NA,South
2014,North Carolina,Race and Ethnicity,Non-Hispanic Black,20.6,Non-Hispanic Asian,NA,NA,NA,South
2014,North Carolina,Race and Ethnicity,Non-Hispanic Black,20.6,Non-Hispanic White,19.4,1.1,NA,South
2014,North Carolina,Race and Ethnicity,Non-Hispanic White,19.4,Hispanic,11.7,1.7,NA,South
2014,North Carolina,Race and Ethnicity,Non-Hispanic White,19.4,Non-Hispanic AIAN,23.8,0.8,NA,South
2014,North Carolina,Race and Ethnicity,Non-Hispanic White,19.4,Non-Hispanic Asian,NA,NA,NA,South
2014,North Carolina,Race and Ethnicity,Non-Hispanic White,19.4,Non-Hispanic Black,20.6,0.9,NA,South
2014,North Dakota,Race and Ethnicity,Hispanic,51,Non-Hispanic AIAN,47.9,1.1,NA,Midwest
2014,North Dakota,Race and Ethnicity,Hispanic,51,Non-Hispanic Asian,NA,NA,NA,Midwest
2014,North Dakota,Race and Ethnicity,Hispanic,51,Non-Hispanic Black,NA,NA,NA,Midwest
2014,North Dakota,Race and Ethnicity,Hispanic,51,Non-Hispanic White,17.6,2.9,NA,Midwest
2014,North Dakota,Race and Ethnicity,Non-Hispanic AIAN,47.9,Hispanic,51,0.9,NA,Midwest
2014,North Dakota,Race and Ethnicity,Non-Hispanic AIAN,47.9,Non-Hispanic Asian,NA,NA,NA,Midwest
2014,North Dakota,Race and Ethnicity,Non-Hispanic AIAN,47.9,Non-Hispanic Black,NA,NA,NA,Midwest
2014,North Dakota,Race and Ethnicity,Non-Hispanic AIAN,47.9,Non-Hispanic White,17.6,2.7,NA,Midwest
2014,North Dakota,Race and Ethnicity,Non-Hispanic Asian,NA,Hispanic,51,NA,NA,Midwest
2014,North Dakota,Race and Ethnicity,Non-Hispanic Asian,NA,Non-Hispanic AIAN,47.9,NA,NA,Midwest
2014,North Dakota,Race and Ethnicity,Non-Hispanic Asian,NA,Non-Hispanic Black,NA,NA,NA,Midwest
2014,North Dakota,Race and Ethnicity,Non-Hispanic Asian,NA,Non-Hispanic White,17.6,NA,NA,Midwest
2014,North Dakota,Race and Ethnicity,Non-Hispanic Black,NA,Hispanic,51,NA,NA,Midwest
2014,North Dakota,Race and Ethnicity,Non-Hispanic Black,NA,Non-Hispanic AIAN,47.9,NA,NA,Midwest
2014,North Dakota,Race and Ethnicity,Non-Hispanic Black,NA,Non-Hispanic Asian,NA,NA,NA,Midwest
2014,North Dakota,Race and Ethnicity,Non-Hispanic Black,NA,Non-Hispanic White,17.6,NA,NA,Midwest
2014,North Dakota,Race and Ethnicity,Non-Hispanic White,17.6,Hispanic,51,0.3,NA,Midwest
2014,North Dakota,Race and Ethnicity,Non-Hispanic White,17.6,Non-Hispanic AIAN,47.9,0.4,NA,Midwest
2014,North Dakota,Race and Ethnicity,Non-Hispanic White,17.6,Non-Hispanic Asian,NA,NA,NA,Midwest
2014,North Dakota,Race and Ethnicity,Non-Hispanic White,17.6,Non-Hispanic Black,NA,NA,NA,Midwest
2014,Ohio,Race and Ethnicity,Hispanic,20.8,Non-Hispanic AIAN,NA,NA,NA,Midwest
2014,Ohio,Race and Ethnicity,Hispanic,20.8,Non-Hispanic Asian,NA,NA,NA,Midwest
2014,Ohio,Race and Ethnicity,Hispanic,20.8,Non-Hispanic Black,22,0.9,NA,Midwest
2014,Ohio,Race and Ethnicity,Hispanic,20.8,Non-Hispanic White,20.7,1,NA,Midwest
2014,Ohio,Race and Ethnicity,Non-Hispanic AIAN,NA,Hispanic,20.8,NA,NA,Midwest
2014,Ohio,Race and Ethnicity,Non-Hispanic AIAN,NA,Non-Hispanic Asian,NA,NA,NA,Midwest
2014,Ohio,Race and Ethnicity,Non-Hispanic AIAN,NA,Non-Hispanic Black,22,NA,NA,Midwest
2014,Ohio,Race and Ethnicity,Non-Hispanic AIAN,NA,Non-Hispanic White,20.7,NA,NA,Midwest
2014,Ohio,Race and Ethnicity,Non-Hispanic Asian,NA,Hispanic,20.8,NA,NA,Midwest
2014,Ohio,Race and Ethnicity,Non-Hispanic Asian,NA,Non-Hispanic AIAN,NA,NA,NA,Midwest
2014,Ohio,Race and Ethnicity,Non-Hispanic Asian,NA,Non-Hispanic Black,22,NA,NA,Midwest
2014,Ohio,Race and Ethnicity,Non-Hispanic Asian,NA,Non-Hispanic White,20.7,NA,NA,Midwest
2014,Ohio,Race and Ethnicity,Non-Hispanic Black,22,Hispanic,20.8,1.1,NA,Midwest
2014,Ohio,Race and Ethnicity,Non-Hispanic Black,22,Non-Hispanic AIAN,NA,NA,NA,Midwest
2014,Ohio,Race and Ethnicity,Non-Hispanic Black,22,Non-Hispanic Asian,NA,NA,NA,Midwest
2014,Ohio,Race and Ethnicity,Non-Hispanic Black,22,Non-Hispanic White,20.7,1.1,NA,Midwest
2014,Ohio,Race and Ethnicity,Non-Hispanic White,20.7,Hispanic,20.8,1,NA,Midwest
2014,Ohio,Race and Ethnicity,Non-Hispanic White,20.7,Non-Hispanic AIAN,NA,NA,NA,Midwest
2014,Ohio,Race and Ethnicity,Non-Hispanic White,20.7,Non-Hispanic Asian,NA,NA,NA,Midwest
2014,Ohio,Race and Ethnicity,Non-Hispanic White,20.7,Non-Hispanic Black,22,0.9,NA,Midwest
2014,Oklahoma,Race and Ethnicity,Hispanic,13.3,Non-Hispanic AIAN,26.5,0.5,NA,South
2014,Oklahoma,Race and Ethnicity,Hispanic,13.3,Non-Hispanic Asian,NA,NA,NA,South
2014,Oklahoma,Race and Ethnicity,Hispanic,13.3,Non-Hispanic Black,25.6,0.5,NA,South
2014,Oklahoma,Race and Ethnicity,Hispanic,13.3,Non-Hispanic White,20.2,0.7,NA,South
2014,Oklahoma,Race and Ethnicity,Non-Hispanic AIAN,26.5,Hispanic,13.3,2,NA,South
2014,Oklahoma,Race and Ethnicity,Non-Hispanic AIAN,26.5,Non-Hispanic Asian,NA,NA,NA,South
2014,Oklahoma,Race and Ethnicity,Non-Hispanic AIAN,26.5,Non-Hispanic Black,25.6,1,NA,South
2014,Oklahoma,Race and Ethnicity,Non-Hispanic AIAN,26.5,Non-Hispanic White,20.2,1.3,NA,South
2014,Oklahoma,Race and Ethnicity,Non-Hispanic Asian,NA,Hispanic,13.3,NA,NA,South
2014,Oklahoma,Race and Ethnicity,Non-Hispanic Asian,NA,Non-Hispanic AIAN,26.5,NA,NA,South
2014,Oklahoma,Race and Ethnicity,Non-Hispanic Asian,NA,Non-Hispanic Black,25.6,NA,NA,South
2014,Oklahoma,Race and Ethnicity,Non-Hispanic Asian,NA,Non-Hispanic White,20.2,NA,NA,South
2014,Oklahoma,Race and Ethnicity,Non-Hispanic Black,25.6,Hispanic,13.3,1.9,NA,South
2014,Oklahoma,Race and Ethnicity,Non-Hispanic Black,25.6,Non-Hispanic AIAN,26.5,1,NA,South
2014,Oklahoma,Race and Ethnicity,Non-Hispanic Black,25.6,Non-Hispanic Asian,NA,NA,NA,South
2014,Oklahoma,Race and Ethnicity,Non-Hispanic Black,25.6,Non-Hispanic White,20.2,1.3,NA,South
2014,Oklahoma,Race and Ethnicity,Non-Hispanic White,20.2,Hispanic,13.3,1.5,NA,South
2014,Oklahoma,Race and Ethnicity,Non-Hispanic White,20.2,Non-Hispanic AIAN,26.5,0.8,NA,South
2014,Oklahoma,Race and Ethnicity,Non-Hispanic White,20.2,Non-Hispanic Asian,NA,NA,NA,South
2014,Oklahoma,Race and Ethnicity,Non-Hispanic White,20.2,Non-Hispanic Black,25.6,0.8,NA,South
2014,Oregon,Race and Ethnicity,Hispanic,12.7,Non-Hispanic AIAN,NA,NA,NA,West
2014,Oregon,Race and Ethnicity,Hispanic,12.7,Non-Hispanic Asian,NA,NA,NA,West
2014,Oregon,Race and Ethnicity,Hispanic,12.7,Non-Hispanic Black,NA,NA,NA,West
2014,Oregon,Race and Ethnicity,Hispanic,12.7,Non-Hispanic White,17.1,0.7,NA,West
2014,Oregon,Race and Ethnicity,Non-Hispanic AIAN,NA,Hispanic,12.7,NA,NA,West
2014,Oregon,Race and Ethnicity,Non-Hispanic AIAN,NA,Non-Hispanic Asian,NA,NA,NA,West
2014,Oregon,Race and Ethnicity,Non-Hispanic AIAN,NA,Non-Hispanic Black,NA,NA,NA,West
2014,Oregon,Race and Ethnicity,Non-Hispanic AIAN,NA,Non-Hispanic White,17.1,NA,NA,West
2014,Oregon,Race and Ethnicity,Non-Hispanic Asian,NA,Hispanic,12.7,NA,NA,West
2014,Oregon,Race and Ethnicity,Non-Hispanic Asian,NA,Non-Hispanic AIAN,NA,NA,NA,West
2014,Oregon,Race and Ethnicity,Non-Hispanic Asian,NA,Non-Hispanic Black,NA,NA,NA,West
2014,Oregon,Race and Ethnicity,Non-Hispanic Asian,NA,Non-Hispanic White,17.1,NA,NA,West
2014,Oregon,Race and Ethnicity,Non-Hispanic Black,NA,Hispanic,12.7,NA,NA,West
2014,Oregon,Race and Ethnicity,Non-Hispanic Black,NA,Non-Hispanic AIAN,NA,NA,NA,West
2014,Oregon,Race and Ethnicity,Non-Hispanic Black,NA,Non-Hispanic Asian,NA,NA,NA,West
2014,Oregon,Race and Ethnicity,Non-Hispanic Black,NA,Non-Hispanic White,17.1,NA,NA,West
2014,Oregon,Race and Ethnicity,Non-Hispanic White,17.1,Hispanic,12.7,1.3,NA,West
2014,Oregon,Race and Ethnicity,Non-Hispanic White,17.1,Non-Hispanic AIAN,NA,NA,NA,West
2014,Oregon,Race and Ethnicity,Non-Hispanic White,17.1,Non-Hispanic Asian,NA,NA,NA,West
2014,Oregon,Race and Ethnicity,Non-Hispanic White,17.1,Non-Hispanic Black,NA,NA,NA,West
2014,Pennsylvania,Race and Ethnicity,Hispanic,25.1,Non-Hispanic AIAN,NA,NA,NA,Northeast
2014,Pennsylvania,Race and Ethnicity,Hispanic,25.1,Non-Hispanic Asian,NA,NA,NA,Northeast
2014,Pennsylvania,Race and Ethnicity,Hispanic,25.1,Non-Hispanic Black,24.1,1,NA,Northeast
2014,Pennsylvania,Race and Ethnicity,Hispanic,25.1,Non-Hispanic White,19.4,1.3,NA,Northeast
2014,Pennsylvania,Race and Ethnicity,Non-Hispanic AIAN,NA,Hispanic,25.1,NA,NA,Northeast
2014,Pennsylvania,Race and Ethnicity,Non-Hispanic AIAN,NA,Non-Hispanic Asian,NA,NA,NA,Northeast
2014,Pennsylvania,Race and Ethnicity,Non-Hispanic AIAN,NA,Non-Hispanic Black,24.1,NA,NA,Northeast
2014,Pennsylvania,Race and Ethnicity,Non-Hispanic AIAN,NA,Non-Hispanic White,19.4,NA,NA,Northeast
2014,Pennsylvania,Race and Ethnicity,Non-Hispanic Asian,NA,Hispanic,25.1,NA,NA,Northeast
2014,Pennsylvania,Race and Ethnicity,Non-Hispanic Asian,NA,Non-Hispanic AIAN,NA,NA,NA,Northeast
2014,Pennsylvania,Race and Ethnicity,Non-Hispanic Asian,NA,Non-Hispanic Black,24.1,NA,NA,Northeast
2014,Pennsylvania,Race and Ethnicity,Non-Hispanic Asian,NA,Non-Hispanic White,19.4,NA,NA,Northeast
2014,Pennsylvania,Race and Ethnicity,Non-Hispanic Black,24.1,Hispanic,25.1,1,NA,Northeast
2014,Pennsylvania,Race and Ethnicity,Non-Hispanic Black,24.1,Non-Hispanic AIAN,NA,NA,NA,Northeast
2014,Pennsylvania,Race and Ethnicity,Non-Hispanic Black,24.1,Non-Hispanic Asian,NA,NA,NA,Northeast
2014,Pennsylvania,Race and Ethnicity,Non-Hispanic Black,24.1,Non-Hispanic White,19.4,1.2,NA,Northeast
2014,Pennsylvania,Race and Ethnicity,Non-Hispanic White,19.4,Hispanic,25.1,0.8,NA,Northeast
2014,Pennsylvania,Race and Ethnicity,Non-Hispanic White,19.4,Non-Hispanic AIAN,NA,NA,NA,Northeast
2014,Pennsylvania,Race and Ethnicity,Non-Hispanic White,19.4,Non-Hispanic Asian,NA,NA,NA,Northeast
2014,Pennsylvania,Race and Ethnicity,Non-Hispanic White,19.4,Non-Hispanic Black,24.1,0.8,NA,Northeast
2014,Rhode Island,Race and Ethnicity,Hispanic,13.6,Non-Hispanic AIAN,NA,NA,NA,Northeast
2014,Rhode Island,Race and Ethnicity,Hispanic,13.6,Non-Hispanic Asian,NA,NA,NA,Northeast
2014,Rhode Island,Race and Ethnicity,Hispanic,13.6,Non-Hispanic Black,21.9,0.6,NA,Northeast
2014,Rhode Island,Race and Ethnicity,Hispanic,13.6,Non-Hispanic White,16.2,0.8,NA,Northeast
2014,Rhode Island,Race and Ethnicity,Non-Hispanic AIAN,NA,Hispanic,13.6,NA,NA,Northeast
2014,Rhode Island,Race and Ethnicity,Non-Hispanic AIAN,NA,Non-Hispanic Asian,NA,NA,NA,Northeast
2014,Rhode Island,Race and Ethnicity,Non-Hispanic AIAN,NA,Non-Hispanic Black,21.9,NA,NA,Northeast
2014,Rhode Island,Race and Ethnicity,Non-Hispanic AIAN,NA,Non-Hispanic White,16.2,NA,NA,Northeast
2014,Rhode Island,Race and Ethnicity,Non-Hispanic Asian,NA,Hispanic,13.6,NA,NA,Northeast
2014,Rhode Island,Race and Ethnicity,Non-Hispanic Asian,NA,Non-Hispanic AIAN,NA,NA,NA,Northeast
2014,Rhode Island,Race and Ethnicity,Non-Hispanic Asian,NA,Non-Hispanic Black,21.9,NA,NA,Northeast
2014,Rhode Island,Race and Ethnicity,Non-Hispanic Asian,NA,Non-Hispanic White,16.2,NA,NA,Northeast
2014,Rhode Island,Race and Ethnicity,Non-Hispanic Black,21.9,Hispanic,13.6,1.6,NA,Northeast
2014,Rhode Island,Race and Ethnicity,Non-Hispanic Black,21.9,Non-Hispanic AIAN,NA,NA,NA,Northeast
2014,Rhode Island,Race and Ethnicity,Non-Hispanic Black,21.9,Non-Hispanic Asian,NA,NA,NA,Northeast
2014,Rhode Island,Race and Ethnicity,Non-Hispanic Black,21.9,Non-Hispanic White,16.2,1.4,NA,Northeast
2014,Rhode Island,Race and Ethnicity,Non-Hispanic White,16.2,Hispanic,13.6,1.2,NA,Northeast
2014,Rhode Island,Race and Ethnicity,Non-Hispanic White,16.2,Non-Hispanic AIAN,NA,NA,NA,Northeast
2014,Rhode Island,Race and Ethnicity,Non-Hispanic White,16.2,Non-Hispanic Asian,NA,NA,NA,Northeast
2014,Rhode Island,Race and Ethnicity,Non-Hispanic White,16.2,Non-Hispanic Black,21.9,0.7,NA,Northeast
2014,South Carolina,Race and Ethnicity,Hispanic,20.6,Non-Hispanic AIAN,35.4,0.6,NA,South
2014,South Carolina,Race and Ethnicity,Hispanic,20.6,Non-Hispanic Asian,NA,NA,NA,South
2014,South Carolina,Race and Ethnicity,Hispanic,20.6,Non-Hispanic Black,21.9,0.9,NA,South
2014,South Carolina,Race and Ethnicity,Hispanic,20.6,Non-Hispanic White,20.9,1,NA,South
2014,South Carolina,Race and Ethnicity,Non-Hispanic AIAN,35.4,Hispanic,20.6,1.7,NA,South
2014,South Carolina,Race and Ethnicity,Non-Hispanic AIAN,35.4,Non-Hispanic Asian,NA,NA,NA,South
2014,South Carolina,Race and Ethnicity,Non-Hispanic AIAN,35.4,Non-Hispanic Black,21.9,1.6,NA,South
2014,South Carolina,Race and Ethnicity,Non-Hispanic AIAN,35.4,Non-Hispanic White,20.9,1.7,NA,South
2014,South Carolina,Race and Ethnicity,Non-Hispanic Asian,NA,Hispanic,20.6,NA,NA,South
2014,South Carolina,Race and Ethnicity,Non-Hispanic Asian,NA,Non-Hispanic AIAN,35.4,NA,NA,South
2014,South Carolina,Race and Ethnicity,Non-Hispanic Asian,NA,Non-Hispanic Black,21.9,NA,NA,South
2014,South Carolina,Race and Ethnicity,Non-Hispanic Asian,NA,Non-Hispanic White,20.9,NA,NA,South
2014,South Carolina,Race and Ethnicity,Non-Hispanic Black,21.9,Hispanic,20.6,1.1,NA,South
2014,South Carolina,Race and Ethnicity,Non-Hispanic Black,21.9,Non-Hispanic AIAN,35.4,0.6,NA,South
2014,South Carolina,Race and Ethnicity,Non-Hispanic Black,21.9,Non-Hispanic Asian,NA,NA,NA,South
2014,South Carolina,Race and Ethnicity,Non-Hispanic Black,21.9,Non-Hispanic White,20.9,1,NA,South
2014,South Carolina,Race and Ethnicity,Non-Hispanic White,20.9,Hispanic,20.6,1,NA,South
2014,South Carolina,Race and Ethnicity,Non-Hispanic White,20.9,Non-Hispanic AIAN,35.4,0.6,NA,South
2014,South Carolina,Race and Ethnicity,Non-Hispanic White,20.9,Non-Hispanic Asian,NA,NA,NA,South
2014,South Carolina,Race and Ethnicity,Non-Hispanic White,20.9,Non-Hispanic Black,21.9,1,NA,South
2014,South Dakota,Race and Ethnicity,Hispanic,NA,Non-Hispanic AIAN,43,NA,NA,Midwest
2014,South Dakota,Race and Ethnicity,Hispanic,NA,Non-Hispanic Asian,NA,NA,NA,Midwest
